,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
32476,tuv,1961,16.28035,15.44249,17.15797,885,42.77042,41.66965,43.99093,2325,10.06255,10.28305,9.86395,547,2.37307,3.61877,1.09599,129,28.44003,28.52024,28.45805,1546,19.53642,19.38373,19.76568,1062,16.42752,15.94411,16.96901,893,6.93525,7.02257,6.87831,377,4.37822,4.80115,3.96825,238,2.59382,2.97384,2.19199,141
32477,tuv,1962,15.5913,14.83066,16.38545,853,43.64833,42.49554,44.88189,2388,11.58838,11.58645,11.58605,634,2.0106,3.13725,0.8249,110,25.97331,26.55971,25.42182,1421,20.8737,20.71301,21.10986,1142,16.46865,16.07843,16.91039,901,7.56717,7.27273,7.9865,414,4.84372,5.02674,4.7619,265,2.96107,3.20856,2.77465,162
32478,tuv,1963,14.79193,14.11305,15.4961,814,44.13956,43.01458,45.29915,2429,12.95657,12.83327,13.08064,713,2.0716,3.05723,1.04051,114,23.33273,24.38678,22.22222,1284,22.27876,22.11162,22.48235,1226,16.39106,16.06825,16.72241,902,8.26822,7.53644,9.0301,455,5.39706,5.19019,5.6113,297,3.3618,3.37718,3.34448,185
32479,tuv,1964,14.22624,13.52113,15.00372,786,44.0181,42.71127,45.4207,2432,13.71946,13.52113,13.92405,758,3.60181,4.43662,2.7178,199,21.33937,22.85211,19.76917,1179,22.62443,22.46479,22.78481,1250,16.0724,15.66901,16.49293,888,8.50679,7.60563,9.49367,470,5.59276,5.21127,6.03127,309,3.45701,3.41549,3.53686,191
32480,tuv,1965,14.14924,13.23631,15.13899,785,43.54722,41.82259,45.49211,2416,13.77073,13.54816,14.04959,764,6.21846,6.86071,5.52216,345,20.3677,22.27997,18.33208,1130,21.64744,21.72557,21.6003,1201,15.62725,15.03812,16.30353,867,8.34535,7.48441,9.27874,463,5.49748,5.02426,6.01052,305,3.38861,3.2571,3.53118,188
32481,tuv,1966,14.39814,13.2223,15.70404,805,43.33751,41.0605,45.86636,2423,13.66482,13.35826,14.00529,764,8.17385,8.59959,7.70102,457,20.19317,22.33175,17.81804,1129,20.37203,20.76818,19.93205,1139,15.27455,14.47995,16.15704,854,8.06654,7.37593,8.87127,451,5.32999,4.86064,5.88901,298,3.291,3.12712,3.47301,184
32482,tuv,1967,14.77815,13.29345,16.46526,836,43.32685,40.44533,46.60121,2451,13.47004,13.06082,13.93505,762,9.35125,9.60452,9.10121,529,20.9475,23.23031,18.39124,1185,18.68482,19.57461,17.78701,1057,15.07866,14.09106,16.20091,853,7.74262,7.34463,8.30816,438,5.14407,4.78564,5.62689,291,3.16422,3.02426,3.39879,179
32483,tuv,1968,14.99389,13.14249,17.13748,859,43.46308,39.88289,47.68362,2490,13.30075,12.71958,14.0113,762,9.84465,10.01952,9.67985,564,22.42974,24.72349,19.84934,1285,16.86158,18.15224,15.36723,966,15.16844,14.02082,16.53484,869,7.47076,7.35198,7.64595,428,4.93978,4.68445,5.27307,283,3.107,2.92778,3.35217,178
32484,tuv,1969,14.76034,12.82134,17.02287,853,43.29469,39.36375,47.88151,2502,13.27219,12.53213,14.13573,767,10.08825,10.18638,9.97375,583,23.41236,25.70694,20.7724,1353,15.98893,17.41645,14.3607,924,15.26216,14.01028,16.72291,882,7.33691,7.45501,7.1991,424,4.82782,4.62725,5.06187,279,3.0109,2.82776,3.2246,174
32485,tuv,1970,14.24149,12.45211,16.33719,828,42.75886,38.82503,47.37038,2486,13.38149,12.57982,14.32301,778,10.31992,10.34483,10.29467,600,23.68421,25.95785,21.07423,1377,16.04747,17.40102,14.47221,933,15.13588,13.7931,16.71018,880,7.27554,7.63091,6.97501,423,4.74716,4.66156,4.96084,276,2.87238,2.77778,3.09586,167
32486,tuv,1971,13.70003,12.01268,15.66667,802,42.19337,38.12995,46.92593,2470,13.52921,12.64659,14.55556,792,10.50564,10.49128,10.55556,615,23.94944,26.24406,21.33333,1402,16.10864,17.43265,14.59259,943,14.96413,13.47068,16.7037,876,7.29416,7.86054,6.74074,427,4.68056,4.72266,4.7037,274,2.8015,2.75753,2.92593,164
32487,tuv,1972,13.18961,11.59786,15.04229,777,41.70769,37.56697,46.56124,2457,13.73281,12.76395,14.89518,809,10.66033,10.58935,10.73924,628,24.25734,26.59943,21.51526,1429,16.12629,17.36527,14.67451,950,14.78527,13.20517,16.62376,871,7.3502,7.97353,6.65686,433,4.66814,4.72739,4.59728,275,2.78391,2.71037,2.8687,164
32488,tuv,1973,12.72329,11.2989,14.42132,755,41.20324,37.0579,46.07521,2445,14.03775,12.95775,15.29755,833,10.7179,10.54773,10.9529,636,24.63768,27.04225,21.8693,1462,16.14425,17.30829,14.78642,958,14.4422,12.80125,16.35633,857,7.38119,8.20031,6.46221,438,4.66801,4.91393,4.41767,277,2.73003,2.7543,2.73823,162
32489,tuv,1974,12.44262,11.11788,14.02201,759,40.65574,36.61285,45.40291,2480,14.29508,13.18916,15.58395,872,10.86885,10.63052,11.18211,663,24.96721,27.32257,22.22222,1523,16.2459,17.27079,15.08697,991,13.91803,12.30582,15.79695,849,7.32787,8.28511,6.28328,447,4.63934,5.05635,4.18885,283,2.70492,2.80231,2.62691,165
32490,tuv,1975,12.39618,11.12405,13.87852,791,40.02507,36.02213,44.68951,2554,14.37079,13.19161,15.74483,917,11.26783,11.03669,11.57109,719,25.23115,27.72277,22.42959,1610,16.39241,17.15201,15.5073,1046,13.25811,11.70646,15.06617,846,7.16189,8.18288,5.97218,457,4.54474,5.0961,3.90227,290,2.64849,2.79557,2.4771,169
32491,tuv,1976,12.43073,11.21001,13.85464,830,39.25416,35.21558,43.9974,2621,14.30283,12.99026,15.83387,955,11.78673,11.48818,12.13498,787,25.53542,28.17803,22.4854,1705,16.42953,17.05146,15.73653,1097,12.52059,11.0153,14.30889,836,7.03909,8.20584,5.77547,470,4.47806,5.17385,3.73134,299,2.56103,2.80946,2.3037,171
32492,tuv,1977,12.52864,11.3062,13.95349,875,38.38774,34.31764,43.13178,2681,14.01775,12.58313,15.68992,979,12.38545,11.97127,12.89922,865,25.81615,28.59803,22.60465,1803,16.45189,17.0258,15.78295,1149,11.84135,10.42831,13.48837,827,7.03036,8.22027,5.64341,491,4.4244,5.21415,3.50388,309,2.53436,2.8731,2.13953,177
32493,tuv,1978,12.59422,11.37755,14.03613,919,37.42634,33.41837,42.10838,2731,13.52611,11.96429,15.33906,987,13.06016,12.5,13.71039,953,26.14773,28.97959,22.91975,1908,16.34918,16.96429,15.66479,1193,11.30602,10.07653,12.7332,825,7.0851,8.26531,5.74474,517,4.33055,5.17857,3.37578,316,2.49418,2.88265,2.07285,182
32494,tuv,1979,12.73835,11.48432,14.18784,962,36.54661,32.67473,41.02198,2760,12.84428,11.31143,14.61604,970,13.45339,12.79328,14.24493,1016,26.73464,29.46407,23.63688,2019,16.15466,16.84367,15.35826,1220,10.96398,9.87898,12.2181,828,7.16367,8.32304,5.85213,541,4.27701,5.16177,3.25435,323,2.44968,2.8896,1.94119,185
32495,tuv,1980,13.07722,11.8173,14.56013,1011,35.93326,32.21363,40.25612,2778,12.0683,10.63316,13.72494,933,13.45233,12.61479,14.42094,1040,27.56435,30.20783,24.55457,2131,15.87117,16.67472,14.97773,1227,10.78774,9.76317,11.97105,834,7.24356,8.43403,5.95768,560,4.2944,5.29241,3.2294,332,2.4447,2.99662,1.86526,189
32496,tuv,1981,13.51283,12.22407,15.01912,1064,35.44577,31.85379,39.59585,2791,11.26492,9.92167,12.80721,887,13.14453,12.08165,14.36374,1035,28.47346,30.95182,25.61442,2242,15.64643,16.63897,14.52758,1232,10.66802,9.70805,11.76952,840,7.34061,8.54498,6.03495,578,4.36881,5.43556,3.19498,344,2.4765,3.08569,1.80229,195
32497,tuv,1982,14.01226,12.71703,15.49183,1120,34.99312,31.65181,38.83677,2797,10.3966,9.24449,11.71268,831,12.59852,11.45002,13.93728,1007,29.32566,31.7222,26.66845,2344,15.62617,16.68231,14.44653,1249,10.58426,9.69029,11.63227,846,7.48155,8.58752,6.24497,598,4.46641,5.51384,3.2967,357,2.48968,3.1206,1.79577,199
32498,tuv,1983,14.52031,13.26198,15.94317,1176,34.60921,31.54956,38.09524,2803,9.50735,8.58539,10.54986,770,11.79158,10.60959,13.12812,955,30.20126,32.36389,27.75585,2446,15.73034,16.75198,14.57511,1274,10.58155,9.70219,11.60221,857,7.72935,8.79479,6.55091,626,4.6302,5.70033,3.44646,375,2.51883,3.23406,1.73639,204
32499,tuv,1984,15.02989,13.76845,16.44652,1232,34.31743,31.45756,37.55504,2813,8.67391,7.95664,9.50531,711,10.69904,9.5941,11.93991,877,30.97475,32.93358,28.80083,2539,16.01806,17.0203,14.91841,1313,10.61364,9.73247,11.60321,870,8.02733,9.08672,6.91531,658,4.81884,5.881,3.6778,395,2.56191,3.3441,1.7353,210
32500,tuv,1985,15.42802,14.18165,16.81483,1285,34.39789,31.68677,37.41427,2865,8.21227,7.58024,8.91542,684,9.72506,8.74118,10.82042,810,31.67247,33.34851,29.79426,2638,16.04034,17.04985,14.93523,1336,10.75759,9.92488,11.68402,896,8.23628,9.26474,7.13741,686,4.95858,5.9868,3.86081,413,2.60535,3.41452,1.7526,217
32501,tuv,1986,15.63089,14.4009,16.9933,1328,34.71045,32.11646,37.60853,2949,8.05085,7.4804,8.70752,684,9.00424,8.1299,9.99752,765,32.2387,33.70661,30.63756,2739,15.70151,16.75252,14.56214,1334,11.02872,10.23516,11.90772,937,8.38041,9.40649,7.29348,712,5.07298,6.09183,3.99405,431,2.66008,3.51624,1.73654,226
32502,tuv,1987,15.81073,14.60352,17.16364,1370,35.12983,32.62115,37.93939,3044,7.93999,7.42291,8.53333,688,8.35545,7.57709,9.21212,724,32.59088,33.85463,31.22424,2824,15.46451,16.54185,14.30303,1340,11.37911,10.59471,12.24242,986,8.49394,9.51542,7.41818,736,5.17023,6.1674,4.09697,448,2.7236,3.61233,1.7697,236
32503,tuv,1988,15.9204,14.73388,17.21525,1408,35.61737,33.16746,38.29031,3150,7.90366,7.42103,8.43003,699,7.76798,7.11813,8.50107,687,32.72275,33.72999,31.63628,2894,15.35504,16.50801,14.11319,1358,11.79331,11.01255,12.64504,1043,8.5934,9.5846,7.55387,760,5.29172,6.2527,4.28605,468,2.81547,3.6997,1.89439,249
32504,tuv,1989,15.93656,14.7691,17.21103,1437,36.16502,33.79442,38.77693,3261,7.90729,7.51224,8.36229,713,7.29733,6.72484,7.94533,658,32.56072,33.41136,31.68867,2936,15.37097,16.59928,14.08385,1386,12.32117,11.51309,13.20361,1111,8.63924,9.59779,7.66736,779,5.40091,6.32049,4.44753,487,2.88344,3.74548,1.99212,260
32505,tuv,1990,15.78088,14.68678,16.98413,1449,36.70224,34.42279,39.18367,3370,7.96123,7.64718,8.29932,731,6.9266,6.39011,7.50567,636,32.17164,32.91431,31.36054,2954,15.55217,16.7819,14.21769,1428,12.96014,12.08883,13.90023,1190,8.70181,9.59564,7.80045,799,5.53256,6.36916,4.6712,508,2.95143,3.75026,2.13152,271
32506,tuv,1991,15.45863,14.43894,16.58158,1446,37.22472,35.00413,39.64484,3482,8.15694,7.85891,8.47947,763,6.57473,6.12624,7.08102,615,31.72974,32.38449,31.05438,2968,15.7152,16.91419,14.42841,1470,13.60915,12.70627,14.5838,1273,8.79838,9.65347,7.88013,823,5.71948,6.4769,4.90566,535,3.04682,3.81601,2.21976,285
32507,tuv,1992,15.01162,14.0376,16.07612,1421,37.6928,35.41071,40.15748,3568,8.7154,8.35717,9.09886,825,6.3596,6.02779,6.71479,602,31.23812,31.75317,30.73053,2957,15.88844,17.16387,14.5888,1504,13.96577,13.01594,14.9825,1322,8.85274,9.76706,7.91776,838,5.88422,6.66122,5.09624,557,3.15867,3.9436,2.34033,299
32508,tuv,1993,14.51088,13.57798,15.52472,1381,37.91111,35.53517,40.48135,3608,9.48828,9.07238,9.9523,903,6.37806,6.15698,6.61318,607,30.63991,30.9684,30.31223,2916,16.26563,17.61468,14.85256,1548,13.91195,12.88481,15.00434,1324,8.84733,9.80632,7.84909,842,5.98928,6.7686,5.18213,570,3.28885,4.0367,2.51518,313
32509,tuv,1994,14.11235,13.23559,15.03873,1349,37.9433,35.45103,40.57659,3627,10.16843,9.63144,10.7358,972,6.58019,6.47526,6.69105,629,30.00314,30.17715,29.84079,2868,16.67538,18.08186,15.21084,1594,13.66252,12.584,14.80207,1306,8.83984,9.89615,7.76678,845,6.06758,6.88251,5.24957,580,3.43132,4.15394,2.71084,328
32510,tuv,1995,13.78195,12.96824,14.63728,1321,37.84038,35.19951,40.63771,3627,10.70423,9.97557,11.49155,1026,6.91706,6.94218,6.89065,663,29.41054,29.45847,29.40295,2819,17.04747,18.52606,15.51466,1634,13.3542,12.2557,14.50888,1280,8.81586,9.93485,7.68243,845,6.13459,6.9829,5.28568,588,3.55764,4.23453,2.88894,341
32511,tuv,1996,13.49495,12.76986,14.25532,1297,37.61315,34.88798,40.48936,3615,11.06024,10.1222,12.04255,1063,7.32494,7.39308,7.25532,704,28.85236,28.87984,28.82979,2773,17.52159,19.0835,15.89362,1684,13.05795,11.99593,14.19149,1255,8.76079,9.89817,7.59574,842,6.22204,7.08758,5.31915,598,3.71449,4.35845,3.04255,357
32512,tuv,1997,13.19834,12.59425,13.84713,1271,37.22741,34.48135,40.10163,3585,11.17342,10.04687,12.34385,1076,7.79855,7.7848,7.81283,751,28.32814,28.32688,28.32945,2728,17.96469,19.6454,16.28202,1730,12.85566,11.84023,13.91065,1238,8.73313,9.86346,7.57993,841,6.23053,7.11229,5.33559,600,3.81101,4.46301,3.15477,367
32513,tuv,1998,12.97488,12.45915,13.53177,1250,36.83828,34.17075,39.64535,3549,11.1584,9.88562,12.47625,1075,8.2105,8.04739,8.40194,791,27.82852,27.85948,27.80241,2681,18.42433,20.09804,16.71944,1775,12.705,11.82598,13.63732,1224,8.71912,9.90605,7.53642,840,6.16566,7.08742,5.25649,594,3.8717,4.57516,3.16656,373
32514,tuv,1999,12.8112,12.34391,13.29127,1235,36.51452,33.92016,39.17981,3520,11.08921,9.74411,12.47108,1069,8.4751,8.04504,8.91693,817,27.32365,27.43091,27.21346,2634,19.01452,20.69601,17.3081,1833,12.61411,11.83214,13.41746,1216,8.73444,9.94882,7.50789,842,6.10996,7.04197,5.1735,589,3.91079,4.64688,3.1756,377
32515,tuv,2000,12.65823,12.22017,13.10547,1220,36.23158,33.78517,38.72929,3492,11.01888,9.69398,12.37157,1062,8.64287,7.88663,9.41497,833,26.84167,27.04868,26.63032,2587,19.56838,21.35962,17.78151,1886,12.55447,11.87102,13.25225,1210,8.76738,10.00205,7.50681,845,6.02822,6.98295,5.05347,581,3.94273,4.72376,3.14531,380
32516,tuv,2001,12.51429,12.03302,13.02072,1204,36.02536,33.76677,38.35043,3466,11.01757,9.742,12.30898,1060,8.69972,7.59546,9.81788,837,26.34861,26.68731,26.04145,2535,20.23698,22.08462,18.4216,1947,12.4935,11.99174,13.02072,1202,8.7309,9.96904,7.49424,840,5.85178,6.74923,4.94034,563,3.92891,4.72652,3.11911,378
32517,tuv,2002,12.353,11.75861,12.97263,1187,35.96628,33.88635,38.08231,3456,11.16661,10.01659,12.32505,1073,8.66896,7.29988,10.04805,833,25.88199,26.25467,25.54836,2487,20.90748,22.72916,19.09338,2009,12.44666,12.11116,12.78463,1196,8.62733,9.93364,7.33236,829,5.69258,6.59477,4.80468,547,3.81934,4.62464,3.00815,367
32518,tuv,2003,12.07075,11.41675,12.72502,1167,35.71576,33.94002,37.51293,3453,11.31568,10.42399,12.20774,1094,8.85395,7.36298,10.34554,856,25.55854,25.68769,25.45003,2471,21.42118,23.3092,19.53238,2071,12.32933,12.09928,12.58018,1192,8.49193,9.78283,7.24188,821,5.65784,6.61841,4.73826,547,3.69259,4.48811,2.93813,357
32519,tuv,2004,11.72505,11.13161,12.33211,1148,35.25687,33.82534,36.69109,3452,11.40844,10.74211,12.06756,1117,9.22276,7.83108,10.62271,903,25.37024,25.11275,25.64103,2484,21.84659,23.69824,20.00407,2139,12.12338,11.95162,12.29141,1187,8.3444,9.6146,7.12251,817,5.67868,6.72407,4.6805,556,3.60535,4.38704,2.849,353
32520,tuv,2005,11.47094,10.95083,12.0016,1137,34.72559,33.54328,35.92466,3442,11.4205,10.93052,11.90142,1132,9.51372,8.28931,10.71929,943,25.33293,24.72572,25.92667,2511,22.23567,24.03495,20.49689,2204,11.83414,11.66193,12.02164,1173,8.24253,9.50833,7.01262,817,5.76069,6.82649,4.72851,571,3.55125,4.30719,2.82509,352
32521,tuv,2006,11.31605,10.85599,11.76471,1135,34.17747,33.19235,35.17568,3428,11.34596,11.0574,11.64627,1138,9.74078,8.68077,10.77773,977,25.41376,24.49144,26.33241,2549,22.58225,24.29003,20.92381,2265,11.51545,11.27895,11.76471,1155,8.12562,9.42598,6.88906,815,5.79262,6.9285,4.71773,581,3.45962,4.18933,2.76352,347
32522,tuv,2007,11.24249,10.82701,11.6469,1141,33.63878,32.78066,34.49349,3414,11.22278,11.0867,11.35524,1139,9.97143,9.10907,10.83025,1012,25.54932,24.35078,26.71592,2593,22.79042,24.41071,21.25219,2313,11.17351,10.86696,11.49135,1134,8.09932,9.48861,6.80537,822,5.76411,6.99161,4.62765,585,3.41906,4.17499,2.74159,347
32523,tuv,2008,11.24416,10.84242,11.63191,1155,33.1581,32.36868,33.93916,3406,11.05919,11.02081,11.11536,1136,10.11488,9.47473,10.75187,1039,25.75935,24.38057,27.10924,2646,22.84852,24.26165,21.50373,2347,10.85475,10.50545,11.19189,1115,8.16783,9.6333,6.7534,839,5.66589,6.89792,4.47676,582,3.42679,4.24182,2.64014,352
32524,tuv,2009,11.31822,10.91694,11.70493,1178,32.76326,32.02435,33.49642,3410,10.84743,10.85804,10.85811,1129,10.17487,9.71922,10.61347,1059,26.0761,24.6024,27.49341,2714,22.75173,23.89554,21.67858,2368,10.59762,10.24936,10.93338,1103,8.28209,9.83703,6.79338,862,5.5342,6.73473,4.38464,576,3.43005,4.30002,2.59691,357
32525,tuv,2010,11.47867,11.096,11.86158,1211,32.46445,31.75282,33.17913,3425,10.5782,10.59075,10.56625,1116,10.17062,9.89118,10.45522,1073,26.4455,24.97085,27.84974,2790,22.53081,23.43568,21.66913,2377,10.40758,10.06607,10.7513,1098,8.40758,9.98834,6.90229,887,5.41232,6.60707,4.27461,571,3.45972,4.3529,2.60918,365
32526,tuv,2011,11.69159,11.32257,12.04074,1251,32.30841,31.56478,33.012,3457,10.30841,10.28451,10.33103,1103,10.08411,9.99616,10.18552,1079,26.86916,25.37486,28.3012,2875,22.28972,23.01038,21.60786,2385,10.30841,9.95771,10.64023,1103,8.47664,10.13072,6.96617,907,5.30841,6.59362,4.14696,568,3.48598,4.49827,2.58276,373
32527,tuv,2012,11.91266,11.59696,12.20733,1293,32.23696,31.44487,32.97587,3499,10.03317,9.96198,10.0983,1089,9.95946,10.01901,9.91957,1081,27.31712,25.87452,28.68633,2965,21.96425,22.45247,21.50134,2384,10.29114,9.88593,10.67024,1117,8.57748,10.28517,7.00626,931,5.29759,6.61597,4.09294,575,3.48259,4.54373,2.52011,378
32528,tuv,2013,11.94358,11.72348,12.16744,1304,32.07547,31.28788,32.83079,3502,9.79117,9.64015,9.9326,1069,9.81865,9.96212,9.68429,1072,27.76149,26.40152,29.07059,3031,21.68895,22.02652,21.37283,2368,10.34072,9.92424,10.73076,1129,8.70123,10.39773,7.13019,950,5.35812,6.68561,4.13267,585,3.42554,4.43182,2.48315,374
32529,tuv,2014,11.77172,11.6085,11.92465,1283,31.81026,31.03187,32.55731,3467,9.57886,9.33232,9.80985,1044,9.63391,9.82549,9.45442,1050,28.30535,26.99165,29.57171,3085,21.46986,21.81335,21.18358,2340,10.45968,10.09105,10.82282,1140,8.8265,10.41351,7.33961,962,5.44087,6.73369,4.22961,593,3.32141,4.24886,2.45246,362
32530,tuv,2015,11.58408,11.4617,11.71444,1260,31.63556,30.88766,32.34823,3441,9.39597,9.08573,9.68489,1022,9.41436,9.56092,9.25761,1024,28.84067,27.69435,29.9092,3137,21.20989,21.49781,20.95425,2307,10.65551,10.34024,10.94891,1159,8.96387,10.41627,7.61973,975,5.49784,6.70975,4.37956,598,3.19941,4.06767,2.40342,348
32531,tuv,2016,11.37118,11.21281,11.5172,1234,31.51493,30.7971,32.19825,3420,9.2794,8.94355,9.60956,1007,9.23332,9.30587,9.18167,1002,29.26649,28.39436,30.05883,3176,20.92702,21.18612,20.71671,2271,10.86436,10.64073,11.07149,1179,9.07667,10.37376,7.89802,985,5.47365,6.54081,4.49278,594,3.06856,3.81388,2.37119,333
32532,tuv,2017,11.15626,10.97514,11.34334,1208,31.46472,30.76482,32.1722,3407,9.27226,8.89101,9.6463,1004,9.05984,9.04398,9.07467,981,29.69154,29.08222,30.26081,3215,20.54858,20.68834,20.43587,2225,11.0362,10.89866,11.18257,1195,9.26302,10.51625,8.1279,1003,5.53195,6.55832,4.60879,599,3.04765,3.72849,2.4473,330
32533,tuv,2018,11.04464,10.87205,11.22394,1200,31.49563,30.80731,32.15749,3422,9.38794,8.98705,9.76305,1020,8.83571,8.68241,8.97916,960,30.03221,29.56969,30.46499,3263,20.09204,20.03046,20.18528,2183,11.06305,10.94821,11.1705,1202,9.57202,10.98629,8.28434,1040,5.67879,6.74029,4.70337,617,3.12931,3.82711,2.47639,340
32534,tuv,2019,11.03505,10.88474,11.17793,1209,31.53523,30.97529,32.10117,3455,9.56553,9.2624,9.86912,1048,8.63454,8.31919,8.91404,946,30.25739,29.84343,30.65087,3315,19.62395,19.39257,19.89742,2150,10.93465,10.82815,11.05412,1198,9.97627,11.56386,8.50725,1093,5.84155,6.86663,4.8815,640,3.24936,3.98038,2.56456,356
32535,tuv,2020,11.07598,10.95584,11.18906,1226,31.6108,31.07881,32.11154,3499,9.78408,9.50252,10.04911,1083,8.50122,8.12372,8.839,941,30.40925,29.99814,30.81375,3366,19.15259,18.72554,19.58962,2120,10.75075,10.62046,10.87338,1190,10.37131,12.14831,8.73378,1148,6.00777,7.00578,5.10347,665,3.33363,4.08049,2.66573,369
32536,tuv,2021,11.13888,11.06625,11.22502,1248,31.62263,31.10663,32.14596,3543,9.9875,9.7082,10.26933,1119,8.43449,8.07488,8.77498,945,30.53374,30.06056,30.99913,3421,18.62728,18.02166,19.23545,2087,10.49625,10.33217,10.65161,1176,10.79079,12.80969,8.91399,1209,6.22992,7.26739,5.26499,698,3.41842,4.20261,2.69331,383
32537,tuv,2022,11.22702,11.15545,11.29505,1270,31.69201,31.18085,32.19521,3585,10.15736,9.90386,10.41559,1149,8.48656,8.07183,8.88084,960,30.48091,30.03809,30.93637,3448,18.23727,17.48594,18.96879,2063,10.30764,10.12153,10.48457,1166,11.13861,13.29585,9.10502,1260,6.44448,7.56394,5.39748,729,3.50955,4.35335,2.72461,397
32538,tuv,2023,11.21446,11.13109,11.29392,1278,31.74798,31.27135,32.20223,3618,10.24044,10.03417,10.43702,1167,8.65216,8.19996,9.08312,986,30.35276,29.92268,30.76264,3459,17.88347,17.04729,18.71465,2038,10.29309,10.1061,10.47129,1173,11.40751,13.63064,9.32305,1300,6.69533,8.00216,5.48415,763,3.59775,4.49559,2.77635,410
32539,tuv,2024,11.11692,11.0239,11.22275,1276,31.68671,31.25223,32.13556,3637,10.21955,10.04281,10.38828,1173,8.88657,8.47306,9.28134,1020,30.18819,29.68248,30.67098,3465,17.6076,16.82126,18.35831,2021,10.35024,10.18552,10.52452,1188,11.67451,13.82447,9.62193,1340,7.03084,8.50874,5.61989,807,3.70274,4.56654,2.87807,425
32540,tuv,2025,10.9987,10.89687,11.09608,1272,31.59533,31.1516,32.01962,3654,10.13403,9.95931,10.30108,1172,9.131,8.75641,9.48917,1056,29.89192,29.31187,30.49729,3457,17.51837,16.92906,18.13261,2026,10.4626,10.29542,10.62246,1210,11.88932,13.95719,9.92896,1375,7.393,9.09252,5.78484,855,3.85646,4.74085,3.02774,446
32541,tuv,2026,10.84099,10.72118,10.95591,1262,31.43201,30.97035,31.89162,3659,9.99055,9.77364,10.19859,1163,9.38064,9.03667,9.72736,1092,29.5765,28.9349,30.20868,3443,17.55004,17.00298,18.07472,2043,10.60046,10.47552,10.73713,1234,12.08659,14.10774,10.16493,1407,7.76566,9.65082,5.95759,904,4.03745,4.93069,3.18075,470
32542,tuv,2027,10.66029,10.52448,10.79088,1248,31.22064,30.73706,31.71917,3655,9.86589,9.63583,10.10389,1155,9.59255,9.28733,9.90282,1123,29.40975,28.73323,30.07708,3443,17.54506,17.05872,18.02949,2054,10.69446,10.57676,10.8244,1252,12.24908,14.25335,10.33847,1434,8.03793,10.05402,6.0992,941,4.19407,5.15769,3.26743,491
32543,tuv,2028,10.48476,10.34244,10.62198,1235,31.03829,30.52577,31.56578,3656,9.85652,9.63334,10.08838,1161,9.68673,9.4258,9.95498,1141,29.31488,28.58872,30.01501,3453,17.6161,17.15669,18.05903,2075,10.697,10.54998,10.85543,1260,12.35249,14.35489,10.4719,1455,8.26046,10.35974,6.2698,973,4.41464,5.56901,3.335,520
32544,tuv,2029,10.32737,10.18375,10.48267,1224,30.89774,30.37953,31.43141,3662,9.93925,9.7029,10.16752,1178,9.66925,9.42813,9.90214,1146,29.21026,28.4733,29.93863,3462,17.83665,17.39653,18.27832,2114,10.63112,10.49287,10.78122,1260,12.41141,14.40838,10.53243,1471,8.50489,10.57874,6.55167,1008,4.7165,6.06217,3.46658,559
32545,tuv,2030,10.20391,10.03927,10.36475,1216,30.79634,30.27147,31.3253,3670,10.06965,9.85146,10.28222,1200,9.60812,9.3734,9.83661,1145,29.12646,28.3763,29.85641,3471,18.15893,17.72238,18.60043,2164,10.52278,10.38074,10.67833,1254,12.3521,14.32474,10.48028,1472,8.6599,10.65392,6.76679,1032,4.99287,6.48796,3.58145,595
32546,tuv,2031,10.09932,9.95421,10.25641,1210,30.70695,30.21876,31.21302,3679,10.21618,10.039,10.40434,1224,9.49003,9.22503,9.74688,1137,29.03764,28.37036,29.71729,3479,18.56272,18.09395,19.03353,2224,10.39145,10.22554,10.55227,1245,12.23604,14.1767,10.37147,1466,8.77222,10.73427,6.88692,1051,5.23329,6.88486,3.64892,627
32547,tuv,2032,10.02739,9.85346,10.19473,1208,30.56363,30.04885,31.07511,3682,10.30962,10.1398,10.47292,1242,9.37163,9.07866,9.65472,1129,28.96987,28.31396,29.61872,3490,19.01718,18.57841,19.45672,2291,10.22661,10.05558,10.40746,1232,12.1109,14.0475,10.27655,1459,8.90678,10.88092,7.03649,1073,5.46194,7.25956,3.7637,658
