,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
71,abw,2021,5.23253,4.85702,5.6551,5628,17.90011,16.61417,19.34244,19253,6.39934,5.94105,6.91266,6883,6.50161,5.99032,7.07626,6993,23.538,22.76639,24.40423,25317,29.46689,30.39859,28.42923,31694,6.26825,5.8161,6.77468,6742,22.59246,24.23229,20.75769,24300,15.12951,16.42059,13.68734,16273,9.03698,10.12231,7.82528,9720
72,abw,2022,5.04259,4.68182,5.44604,5435,17.5456,16.29497,18.9442,18911,6.39068,5.93487,6.90041,6888,6.56603,6.06492,7.1284,7077,23.63103,22.67095,24.70274,25470,28.97979,29.95378,27.88664,31235,6.11234,5.67828,6.59775,6588,23.2794,25.01538,21.33999,25091,15.70021,17.10866,14.12708,16922,9.42736,10.54463,8.17987,10161
73,abw,2023,4.89814,4.54889,5.28835,5287,17.18471,15.96236,18.55041,18549,6.38416,5.92883,6.8929,6891,6.55092,6.06401,7.09494,7071,23.70598,22.60222,24.93919,25588,28.50036,29.50543,27.3774,30763,5.90241,5.48465,6.36916,6371,24.05803,25.86597,22.04198,25968,16.36943,17.89182,14.67242,17669,9.91857,11.06761,8.63868,10706
74,abw,2024,4.80817,4.46709,5.18913,5196,16.84526,15.65323,18.17665,18204,6.36926,5.91753,6.87575,6883,6.49418,6.02101,7.02266,7018,23.81693,22.58449,25.18952,25738,28.02454,29.05098,26.88006,30285,5.66783,5.2686,6.11177,6125,24.81909,26.68853,22.73306,26821,17.05624,18.6839,15.24026,18432,10.44084,11.63513,9.10694,11283
75,abw,2025,4.75094,4.41419,5.12715,5138,16.51826,15.35065,17.82463,17864,6.33027,5.88266,6.83229,6846,6.42366,5.96152,6.93996,6947,23.92577,22.60015,25.40475,25875,27.57913,28.60547,26.43253,29826,5.43704,5.0538,5.86519,5880,25.55503,27.48572,23.39813,27637,17.76194,19.47745,15.84542,19209,10.98227,12.2332,9.58478,11877
76,abw,2026,4.71968,4.38348,5.09533,5105,16.19023,15.04433,17.47445,17512,6.24515,5.80434,6.73962,6755,6.38105,5.92873,6.88643,6902,24.01446,22.60941,25.58235,25975,27.16893,28.17022,26.0541,29387,5.2254,4.85651,5.63951,5652,26.24348,28.25081,24.00658,28386,18.46825,20.26175,16.47027,19976,11.53156,12.86135,10.04972,12473
77,abw,2027,4.70959,4.37381,5.08478,5093,15.86077,14.73882,17.11438,17152,6.10222,5.67228,6.58261,6599,6.37409,5.92286,6.87826,6893,24.0732,22.60501,25.71563,26033,26.80759,27.75509,25.75479,28990,5.04896,4.69273,5.447,5460,26.88527,28.98523,24.5389,29074,19.17497,21.03317,17.09872,20736,12.0944,13.51569,10.50828,13079
78,abw,2028,4.71199,4.37557,5.08797,5093,15.53763,14.43973,16.76658,16794,5.90826,5.494,6.37318,6386,6.37733,5.92525,6.88453,6893,24.11968,22.59484,25.82187,26070,26.49372,27.36309,25.52408,28636,4.91738,4.57016,5.30543,5315,27.47072,29.67534,25.00882,29692,19.86104,21.78143,17.71874,21467,12.66029,14.18379,10.96156,13684
79,abw,2029,4.72262,4.38589,5.09904,5100,15.23923,14.16116,16.4444,16457,5.68473,5.28587,6.13258,6139,6.37275,5.91919,6.87782,6882,24.1659,22.59083,25.92861,26097,26.21422,27.00128,25.33438,28309,4.83188,4.48939,5.21279,5218,28.00882,30.33105,25.41675,30247,20.52486,22.51189,18.30555,22165,13.23351,14.86465,11.41204,14291
80,abw,2030,4.73652,4.398,5.11506,5109,14.97627,13.91411,16.164,16154,5.46058,5.07596,5.89067,5890,6.34132,5.89268,6.84496,6840,24.21753,22.58716,26.03872,26122,25.97067,26.68306,25.17672,28013,4.77917,4.44015,5.15826,5155,28.49421,30.92298,25.77953,30735,21.14885,23.20541,18.8521,22812,13.80906,15.53526,11.88148,14895
81,abw,2031,4.75377,4.41239,5.13542,5119,14.75999,13.71217,15.93533,15894,5.25617,4.88564,5.67236,5660,6.26468,5.8216,6.76003,6746,24.28053,22.59148,26.16683,26146,25.76266,26.40042,25.04573,27742,4.75005,4.41414,5.12755,5115,28.93493,31.4708,26.09602,31158,21.72952,23.86524,19.33796,23399,14.38946,16.19634,12.36552,15495
82,abw,2032,4.77139,4.42975,5.15342,5128,14.59795,13.55896,15.75784,15689,5.08495,4.72413,5.48647,5465,6.12985,5.69716,6.61372,6588,24.37613,22.62824,26.33073,26198,25.57549,26.15019,24.93152,27487,4.74161,4.40508,5.11795,5096,29.3243,31.96721,26.36817,31516,22.25934,24.4985,19.75445,23923,14.96176,16.84823,12.853,16080
83,abw,2033,4.78926,4.44637,5.17262,5136,14.49832,13.46629,15.65018,15548,4.95804,4.60712,5.35037,5317,5.94275,5.52395,6.40899,6373,24.49832,22.69821,26.5109,26272,25.40004,25.90623,24.83015,27239,4.75103,4.4128,5.12719,5095,29.66151,32.40355,26.59385,31809,22.73219,25.07949,20.10586,24378,15.51287,17.4675,13.32556,16636
84,abw,2034,4.80918,4.46342,5.19573,5144,14.45373,13.42213,15.60501,15460,4.87837,4.53249,5.26305,5218,5.72633,5.32422,6.17587,6125,24.63959,22.78999,26.70732,26355,25.21643,25.65047,24.73714,26972,4.76618,4.42622,5.14623,5098,29.96485,32.81496,26.77861,32051,23.15589,25.61859,20.40275,24768,16.03654,18.06089,13.77344,17153
85,abw,2035,4.83141,4.48466,5.22095,5154,14.44735,13.41847,15.59932,15412,4.83047,4.48999,5.21102,5153,5.50728,5.12228,5.93957,5875,24.79447,22.90997,26.90078,26450,25.02414,25.35922,24.65359,26695,4.78547,4.44381,5.16735,5105,30.22395,33.19006,26.90872,32242,23.52522,26.1034,20.64359,25096,16.52184,18.62601,14.17199,17625
86,abw,2036,4.85734,4.50869,5.24692,5167,14.47239,13.44235,15.62332,15395,4.80752,4.4695,5.18721,5114,5.3067,4.93623,5.72066,5645,24.95793,23.06363,27.07259,26549,24.81222,25.02316,24.57851,26394,4.80752,4.46416,5.1892,5114,30.4517,33.53819,27.0089,32393,23.84395,26.53199,20.84635,25364,16.96075,19.14992,14.5186,18042
87,abw,2037,4.88532,4.5366,5.27482,5180,14.52014,13.49003,15.67073,15396,4.8061,4.46689,5.18298,5096,5.13901,4.77969,5.54036,5449,25.0962,23.21387,27.19867,26610,24.59352,24.66172,24.51734,26077,4.82873,4.48655,5.21293,5120,30.65301,33.85825,27.07689,32502,24.1163,26.90142,21.00944,25571,17.35231,19.63714,14.80624,18399
88,abw,2038,4.9136,4.56609,5.30353,5192,14.58463,13.55473,15.73835,15411,4.81801,4.47997,5.19738,5091,5.01675,4.66476,5.40768,5301,25.18312,23.32382,27.2547,26610,24.39006,24.30163,24.48877,25772,4.85303,4.50867,5.23744,5128,30.82827,34.15326,27.10849,32575,24.34747,27.2189,21.13601,25727,17.69727,20.07822,15.03535,18700
89,abw,2039,4.94282,4.59344,5.33454,5204,14.66035,13.62539,15.81475,15435,4.83929,4.49977,5.218,5095,4.93902,4.59524,5.32248,5200,25.19946,23.38149,27.22725,26531,24.2278,23.97233,24.51879,25508,4.87823,4.53219,5.26221,5136,30.97432,34.42555,27.12477,32611,24.54029,27.50838,21.22966,25837,17.99419,20.47952,15.22202,18945
90,abw,2040,4.97197,4.62184,5.36204,5215,14.74049,13.70634,15.8926,15461,4.86328,4.52416,5.24109,5101,4.8957,4.55672,5.27133,5135,25.13443,23.36788,27.1045,26363,24.14671,23.72786,24.617,25327,4.90523,4.56034,5.28947,5145,31.08268,34.64662,27.11458,32602,24.69491,27.76542,21.27479,25902,18.24136,20.82632,15.36043,19133
91,abw,2041,4.9988,4.64943,5.3877,5223,14.82414,13.7884,15.975,15489,4.8897,4.5495,5.26635,5109,4.87726,4.54042,5.25017,5096,24.98445,23.27441,26.88792,26105,24.15849,23.58146,24.79675,25242,4.93564,4.58947,5.32096,5157,31.16045,34.81713,27.0942,32558,24.82462,27.99651,21.29798,25938,18.44762,21.12684,15.4694,19275
92,abw,2042,5.01653,4.66865,5.4053,5221,14.90449,13.87272,16.05357,15512,4.91852,4.57922,5.29573,5119,4.88105,4.54819,5.24906,5080,24.75499,23.09686,26.60039,25764,24.25151,23.54219,25.03602,25240,4.96945,4.62485,5.35254,5172,31.21085,34.94187,27.06503,32483,24.92409,28.19441,21.29248,25940,18.60563,21.36117,15.54631,19364
93,abw,2043,5.02653,4.67991,5.41124,5210,14.97926,13.9517,16.12174,15526,4.94742,4.61022,5.3237,5128,4.89822,4.56621,5.26669,5077,24.47178,22.86223,26.26018,25365,24.40907,23.58475,25.32166,25300,5.00531,4.66157,5.38681,5188,31.24071,35.03512,27.03379,32381,25.00048,28.37469,21.26018,25913,18.72552,21.55104,15.59446,19409
94,abw,2044,5.02365,4.68036,5.40209,5184,15.04477,14.02264,16.17563,15525,4.97907,4.64165,5.35101,5138,4.92286,4.59187,5.28972,5080,24.16369,22.59991,25.89694,24935,24.60656,23.67829,25.63542,25392,5.04206,4.70063,5.42252,5203,31.26211,35.11097,27.00229,32260,25.06396,28.54299,21.212,25864,18.82413,21.7243,15.61376,19425
95,abw,2045,5.00677,4.66931,5.38212,5142,15.09625,14.08208,16.22021,15504,5.01164,4.67673,5.38212,5147,4.95321,4.62297,5.31649,5087,23.85176,22.33447,25.53226,24496,24.81378,23.8007,25.93633,25484,5.07785,4.73604,5.45596,5215,31.28694,35.16534,26.99881,32132,25.10881,28.67205,21.16955,25787,18.90147,21.87291,15.61513,19412
96,abw,2046,4.97632,4.64292,5.34456,5085,15.13251,14.12456,16.24789,15463,5.04776,4.71191,5.41871,5158,4.9861,4.65784,5.34662,5095,23.56631,22.08838,25.19257,24081,25.00881,23.92504,26.20381,25555,5.10843,4.76972,5.48462,5220,31.31019,35.20418,27.01116,31994,25.13407,28.76562,21.12699,25683,18.96383,22.01193,15.59913,19378
97,abw,2047,4.93443,4.60967,5.29244,5016,15.1545,14.15921,16.25165,15405,5.0879,4.75413,5.45582,5172,5.021,4.6941,5.38137,5104,23.30969,21.87013,24.89659,23695,25.17781,24.0427,26.43117,25594,5.13217,4.79541,5.50339,5217,31.33798,35.23949,27.04335,31856,25.14731,28.83811,21.08289,25563,19.0137,22.14405,15.56709,19328
98,abw,2048,4.88425,4.56511,5.2331,4939,15.16203,14.17864,16.2413,15332,5.13049,4.79921,5.49476,5188,5.05731,4.73314,5.41377,5114,23.07928,21.67198,24.62465,23338,25.33203,24.15655,26.62652,25616,5.1473,4.81432,5.51345,5205,31.37133,35.2578,27.10207,31723,25.14908,28.87647,21.05493,25431,19.04946,22.25537,15.52902,19263
99,abw,2049,4.8236,4.51548,5.16173,4851,15.14697,14.18499,16.2068,15233,5.17361,4.84616,5.53505,5203,5.09407,4.77204,5.44745,5123,22.85916,21.48844,24.3613,22989,25.4922,24.2802,26.82225,25637,5.14975,4.82335,5.51002,5179,31.4086,35.27623,27.16636,31587,25.15114,28.90211,21.03694,25294,19.08062,22.36074,15.48312,19189
100,abw,2050,4.7599,4.46188,5.0883,4760,15.1127,14.16818,16.15099,15113,5.2149,4.88855,5.5722,5215,5.1329,4.81584,5.48212,5133,22.64455,21.31063,24.1029,22645,25.65649,24.40448,27.02725,25657,5.1379,4.81776,5.4905,5138,31.45437,35.30852,27.23883,31455,25.1615,28.92375,21.04447,25162,19.10162,22.44332,15.44504,19102
101,abw,2051,4.6935,4.40321,5.01052,4666,15.05824,14.13073,16.07113,14970,5.25178,4.92928,5.60396,5221,5.17533,4.85991,5.52189,5145,22.4234,21.12768,23.84049,22292,25.84244,24.54619,27.258,25691,5.11296,4.79824,5.45665,5083,31.50261,35.33935,27.31271,31318,25.17855,28.93398,21.07744,25031,19.11401,22.49778,15.41667,19002
102,abw,2052,4.62725,4.34648,4.93297,4572,14.97986,14.07606,15.96608,14801,5.27903,4.96185,5.62439,5216,5.21932,4.90556,5.56096,5157,22.18995,20.9287,23.56113,21925,26.05915,24.72191,27.51935,25748,5.07358,4.76773,5.40872,5013,31.55072,35.36971,27.39248,31174,25.21608,28.95192,21.14856,24915,19.12738,22.54382,15.40787,18899
103,abw,2053,4.56133,4.28898,4.85499,4479,14.88263,14.00325,15.83767,14614,5.29864,4.98719,5.63901,5203,5.26809,4.95785,5.60501,5173,21.96446,20.73889,23.29332,21568,26.30175,24.93008,27.79135,25827,5.02266,4.72707,5.34367,4932,31.58511,35.37384,27.47264,31015,25.26809,28.96873,21.24934,24812,19.13845,22.56948,15.41273,18793
104,abw,2054,4.49976,4.23901,4.78437,4391,14.76589,13.91325,15.69385,14409,5.3042,4.9997,5.63621,5176,5.31445,5.00956,5.64475,5186,21.75481,20.56835,23.04227,21229,26.56508,25.16997,28.0807,25923,4.96193,4.67454,5.27327,4842,31.59874,35.34281,27.54056,30835,25.32818,28.98922,21.36208,24716,19.15498,22.58637,15.43553,18692
105,abw,2055,4.4493,4.19487,4.72422,4316,14.64063,13.81152,15.53869,14202,5.2936,4.99494,5.61631,5135,5.35751,5.05648,5.68279,5197,21.58983,20.43438,22.83411,20943,26.83085,25.42931,28.34749,26027,4.89774,4.62171,5.19815,4751,31.58323,35.26831,27.60122,30637,25.39689,29.0167,21.48525,24636,19.18168,22.59832,15.49151,18607
106,abw,2056,4.40846,4.16275,4.6732,4252,14.50788,13.70589,15.37203,13993,5.26692,4.97651,5.57984,5080,5.3986,5.10047,5.71767,5207,21.47619,20.35789,22.68117,20714,27.08733,25.70429,28.57758,26126,4.83251,4.56663,5.11898,4661,31.53,35.13546,27.65371,30411,25.4606,29.04529,21.60655,24557,19.21183,22.60122,15.568,18530
107,abw,2057,4.37594,4.13671,4.63285,4196,14.36885,13.59032,15.20709,13778,5.22797,4.94633,5.53044,5013,5.42821,5.13766,5.7424,5205,21.41248,20.32304,22.58462,20532,27.3225,25.97829,28.76609,26199,4.76493,4.50728,5.0438,4569,31.46483,34.97271,27.70628,30171,25.52353,29.07377,21.71731,24474,19.2631,22.61495,15.66778,18471
108,abw,2058,4.35344,4.12043,4.60292,4150,14.22787,13.47305,15.03389,13563,5.17587,4.90353,5.46746,4934,5.44652,5.16321,5.74985,5192,21.41051,20.34651,22.54974,20410,27.49798,26.2056,28.88174,26213,4.69856,4.44909,4.96351,4479,31.41922,34.81163,27.78912,29951,25.58352,29.08645,21.83509,24388,19.3366,22.63699,15.80502,18433
109,abw,2059,4.33897,4.11592,4.57927,4112,14.089,13.36549,14.86136,13352,5.11349,4.85163,5.39084,4846,5.45009,5.17453,5.74427,5165,21.46166,20.42426,22.57347,20339,27.58814,26.36516,28.90023,26145,4.63654,4.39794,4.89125,4394,31.41006,34.67874,27.92504,29767,25.61914,29.06482,21.94515,24279,19.41669,22.66615,15.95218,18401
110,abw,2060,4.33301,4.11554,4.56438,4082,13.95968,13.26279,14.70111,13151,5.04527,4.79494,5.3116,4753,5.43696,5.16759,5.72355,5122,21.54299,20.52417,22.62687,20295,27.58606,26.43704,28.81059,25988,4.5814,4.3523,4.82514,4316,31.47643,34.60842,28.13787,29653,25.63291,29.00642,22.03962,24148,19.50917,22.70856,16.10351,18379
111,abw,2061,4.33381,4.12078,4.55976,4059,13.8417,13.16701,14.55734,12964,4.97336,4.73257,5.22876,4658,5.40898,5.14735,5.68429,5066,21.64448,20.64746,22.70417,20272,27.48161,26.40868,28.61953,25739,4.53453,4.31365,4.76882,4247,31.62536,34.63158,28.44128,29620,25.61847,28.90562,22.1364,23994,19.6073,22.76489,16.26065,18364
112,abw,2062,4.34036,4.13142,4.55932,4042,13.7416,13.0877,14.43158,12797,4.90089,4.66821,5.14719,4564,5.36477,5.1131,5.63119,4996,21.75869,20.7866,22.78775,20263,27.27595,26.2694,28.34158,25401,4.50035,4.28807,4.72507,4191,31.86113,34.74737,28.81011,29671,25.58791,28.76329,22.23082,23829,19.70234,22.81471,16.40957,18348
113,abw,2063,4.35031,4.14861,4.56089,4028,13.65359,13.02226,14.31742,12642,4.83092,4.60933,5.0647,4473,5.30829,5.06585,5.56406,4915,21.87362,20.92187,22.88435,20253,27.00046,26.05503,28.00009,25000,4.47236,4.26432,4.69183,4141,32.16295,34.93499,29.24074,29780,25.56944,28.61951,22.35391,23675,19.78702,22.8468,16.56346,18321
114,abw,2064,4.36473,4.16923,4.57047,4019,13.58073,12.97375,14.2195,12505,4.7633,4.55268,4.98496,4386,5.24224,5.01027,5.48635,4827,21.98656,21.05587,22.96602,20245,26.69338,25.79709,27.63677,24579,4.4527,4.25185,4.66407,4100,32.49818,35.16302,29.69582,29924,25.5889,28.5109,22.51811,23562,19.84817,22.84812,16.69526,18276
115,abw,2065,4.38481,4.19288,4.58613,4016,13.5311,12.9412,14.14765,12393,4.70362,4.49999,4.91499,4308,5.16874,4.94786,5.40045,4734,22.08016,21.17128,23.03356,20223,26.37107,25.52411,27.26174,24153,4.44267,4.24833,4.64653,4069,32.84783,35.41982,30.15884,30085,25.67557,28.46936,22.75168,23516,19.8823,22.81772,16.80984,18210
116,abw,2066,4.4072,4.22115,4.60405,4015,13.5004,12.92754,14.09963,12299,4.65308,4.45518,4.85784,4239,5.09435,4.88245,5.316,4641,22.15453,21.26892,23.0809,20183,26.06887,25.26892,26.90787,23749,4.44013,4.25121,4.63774,4045,33.18185,35.65432,30.60459,30229,25.84494,28.50671,23.06967,23545,19.88891,22.73108,16.92494,18119
117,abw,2067,4.42794,4.24447,4.61923,4013,13.48685,12.93223,14.06736,12223,4.61331,4.42384,4.81086,4181,5.01716,4.81285,5.23017,4547,22.20923,21.34768,23.10744,20128,25.79417,25.03458,26.58821,23377,4.4456,4.26392,4.63727,4029,33.49369,35.87267,31.00906,30355,26.0943,28.63503,23.44109,23649,19.87333,22.60114,17.02511,18011
118,abw,2068,4.44846,4.27133,4.63279,4011,13.48956,12.95318,14.04775,12163,4.58599,4.40399,4.77538,4135,4.94089,4.74544,5.14202,4455,22.23787,21.40014,23.10965,20051,25.5318,24.79937,26.29625,23021,4.45512,4.27785,4.63958,4017,33.80321,36.10187,31.40885,30479,26.40574,28.84235,23.86783,23809,19.86669,22.47885,17.14609,17913
119,abw,2069,4.46721,4.29444,4.64657,4007,13.49974,12.97743,14.04422,12109,4.5642,4.38856,4.74881,4094,4.8719,4.68405,5.06464,4370,22.23795,21.42185,23.08059,19947,25.2815,24.5803,26.00941,22677,4.46833,4.29444,4.64884,4008,34.11001,36.33638,31.80341,30596,26.74865,29.09362,24.31892,23993,19.89565,22.3893,17.31158,17846
120,abw,2070,4.48439,4.31268,4.65981,4002,13.52263,13.00852,14.05241,12068,4.5505,4.37876,4.72823,4061,4.8071,4.62985,4.99282,4290,22.21463,21.42684,23.03446,19825,25.03166,24.3607,25.73045,22339,4.48775,4.31709,4.66437,4005,34.42511,36.57408,32.19898,30722,27.10913,29.36719,24.77248,24193,19.9926,22.36515,17.53758,17842
121,abw,2071,4.49749,4.33231,4.66815,3994,13.55329,13.05456,14.06855,12036,4.54704,4.37885,4.7208,4038,4.75311,4.58051,4.93143,4221,22.17555,21.41116,22.96756,19693,24.77,24.128,25.43327,21997,4.50876,4.34339,4.67959,4004,34.74917,36.82799,32.60606,30859,27.44553,29.6215,25.20204,24373,20.16441,22.42166,17.83695,17907
122,abw,2072,4.50585,4.34695,4.67206,3982,13.58771,13.10551,14.08742,12008,4.55224,4.38931,4.72032,4023,4.71292,4.54535,4.88349,4165,22.11171,21.36918,22.87769,19541,24.49363,23.87704,25.12984,21646,4.52961,4.36925,4.69504,4003,35.09516,37.10292,33.02385,31015,27.76269,29.86246,25.59636,24535,20.4189,22.57295,18.19644,18045
123,abw,2073,4.50953,4.35436,4.66908,3966,13.62184,13.15052,14.10644,11980,4.56184,4.40369,4.72675,4012,4.68123,4.52252,4.84671,4117,22.02918,21.31214,22.771,19374,24.22141,23.63057,24.83333,21302,4.55047,4.39248,4.7106,4002,35.44407,37.38873,33.44714,31172,28.07486,30.1083,25.98445,24691,20.7318,22.79872,18.60481,18233
124,abw,2074,4.50874,4.35734,4.66409,3946,13.65418,13.1938,14.12658,11950,4.57615,4.42049,4.73588,4005,4.6607,4.50619,4.81925,4079,21.92552,21.22285,22.64422,19189,23.97651,23.40378,24.56636,20984,4.56929,4.41598,4.72662,3999,35.78423,37.66887,33.85054,31318,28.38698,30.35702,26.36576,24844,21.07657,23.06547,19.03615,18446
125,abw,2075,4.5013,4.35335,4.65295,3920,13.68073,13.23019,14.14254,11914,4.59316,4.44182,4.74829,4000,4.64828,4.49627,4.80409,4048,21.80833,21.12702,22.50203,18992,23.76501,23.20955,24.33438,20696,4.58627,4.43502,4.74131,3994,36.10339,37.93471,34.22393,31441,28.70955,30.6209,26.74805,25002,21.44087,23.36154,19.4675,18672
126,abw,2076,4.48886,4.34425,4.63683,3890,13.70314,13.26093,14.1533,11875,4.61464,4.46746,4.76524,3999,4.64464,4.49484,4.79559,4025,21.67576,21.01625,22.3483,18784,23.60286,23.0606,24.1554,20454,4.59964,4.44921,4.75123,3986,36.37706,38.1651,34.54507,31524,29.04372,30.90718,27.13455,25169,21.78308,23.65155,19.87112,18877
127,abw,2077,4.47039,4.33216,4.61387,3855,13.71733,13.2879,14.15811,11829,4.63738,4.49278,4.78501,3999,4.64898,4.50426,4.79674,4009,21.53211,20.89213,22.18784,18568,23.50233,22.97561,24.04229,20267,4.60955,4.46295,4.75923,3975,36.60157,38.34699,34.82206,31563,29.39676,31.21314,27.5449,25350,22.10613,23.92556,20.25132,19063
128,abw,2078,4.44496,4.30849,4.58184,3814,13.72065,13.29703,14.14814,11773,4.6594,4.51619,4.80552,3998,4.6594,4.51619,4.80552,3998,21.37987,20.75324,22.0145,18345,23.47765,22.9571,24.01111,20145,4.61628,4.47234,4.76078,3961,36.76476,38.47183,35.02307,31546,29.75351,31.52563,27.94547,25530,22.41944,24.19634,20.60887,19237
129,abw,2079,4.41586,4.28184,4.55244,3770,13.71143,13.29806,14.13267,11706,4.67941,4.53944,4.82204,3995,4.67473,4.53248,4.81968,3991,21.2184,20.60851,21.83517,18115,23.51536,23.00123,24.03926,20076,4.61616,4.47678,4.75819,3941,36.88242,38.5574,35.17559,31488,30.10401,31.84107,28.33392,25701,22.73643,24.47492,20.96488,19411
130,abw,2080,4.38432,4.25467,4.5163,3724,13.69336,13.28915,14.10719,11631,4.69867,4.56041,4.84178,3991,4.69513,4.55574,4.8394,3988,21.04922,20.45651,21.65257,17879,23.58987,23.0868,24.10434,20037,4.61037,4.47406,4.74912,3916,36.97242,38.60947,35.30124,31404,30.43125,32.12594,28.69904,25848,23.06361,24.76019,21.33184,19590
131,abw,2081,4.35035,4.22486,4.48036,3676,13.66525,13.26605,14.07123,11547,4.71603,4.57693,4.85511,3985,4.7184,4.58162,4.8575,3987,20.88309,20.30278,21.47086,17646,23.69495,23.19211,24.20872,20022,4.59887,4.46426,4.73576,3886,37.04304,38.66213,35.39648,31301,30.71752,32.39291,29.0137,25956,23.40383,25.07922,21.70239,19776
132,abw,2082,4.31622,4.19244,4.44428,3628,13.62441,13.23356,14.026,11452,4.72786,4.59138,4.86641,3974,4.74213,4.6079,4.8784,3986,20.72215,20.15486,21.29803,17418,23.81893,23.31335,24.33444,20021,4.58033,4.44974,4.71531,3850,37.09119,38.68798,35.47033,31177,30.94759,32.59997,29.2704,26013,23.75825,25.40957,22.08231,19970
133,abw,2083,4.281,4.16221,4.404,3579,13.57503,13.19182,13.96649,11349,4.73553,4.60147,4.87164,3959,4.76663,4.63233,4.90298,3985,20.56769,20.01092,21.13053,17195,23.95756,23.44896,24.46667,20029,4.5585,4.42814,4.69085,3811,37.13428,38.71358,35.53574,31045,31.11887,32.75399,29.46366,26016,24.11665,25.7497,22.46113,20162
134,abw,2084,4.2438,4.12726,4.36447,3528,13.51088,13.13652,13.89555,11232,4.73699,4.60734,4.87096,3938,4.79112,4.65749,4.92669,3983,20.4263,19.87914,20.98388,16981,24.09152,23.59081,24.60196,20028,4.53009,4.40193,4.66012,3766,37.18018,38.74319,35.59675,30909,31.2403,32.86042,29.60136,25971,24.46321,26.08436,22.82322,20337
135,abw,2085,4.2086,4.09168,4.32961,3479,13.44116,13.07033,13.81965,11111,4.73241,4.60345,4.86319,3912,4.81467,4.68273,4.94847,3980,20.30267,19.76646,20.84887,16783,24.21006,23.70678,24.72529,20013,4.50015,4.3752,4.62685,3720,37.22902,38.7761,35.66503,30775,31.32803,32.93049,29.70543,25897,24.77983,26.38572,23.1562,20484
136,abw,2086,4.18147,4.06526,4.29926,3437,13.37048,13.00302,13.74293,10990,4.72286,4.59456,4.85289,3882,4.83235,4.69849,4.96558,3972,20.20293,19.6713,20.74422,16606,24.31627,23.8139,24.83036,19987,4.46615,4.3432,4.59077,3671,37.27919,38.81813,35.72181,30642,31.38717,32.98369,29.77144,25799,25.0511,26.65136,23.43157,20591
